YEAR,MONTH,DATE,TIME_INTERVAL,STREET,LATITUDE,LONGITUDE,ACCLASS,INVTYPE,INVAGE,INJURY
2006,1,2006-01-07 05:00:00+00:00,23-00,STEELES AVE E and NINTH LINE ST,43.842745,-79.22479,Fatal,Vehicle Owner,unknown,
2006,5,2006-05-09 04:00:00+00:00,07-08,THE QUEENSWAY and MORGAN AVE,43.626545,-79.50149,Non-Fatal Injury,Vehicle Owner,unknown,
2006,1,2006-01-07 05:00:00+00:00,23-00,STEELES AVE E and NINTH LINE ST,43.842745,-79.22479,Fatal,Driver,35 to 39,Major
2006,8,2006-08-09 04:00:00+00:00,18-19,ORIOLE PKWY and TRANMER AVE,43.699945,-79.40409,Non-Fatal Injury,Driver,40 to 44,Major
2006,3,2006-03-17 05:00:00+00:00,06-07,SYMINGTON AVE and ANTLER ST,43.663945,-79.45049,Non-Fatal Injury,Driver,40 to 44,
2006,2,2006-02-07 05:00:00+00:00,13-14,JANE ST and BRADLEY AVE,43.663745,-79.49039,Non-Fatal Injury,Pedestrian,80 to 84,Major
2006,8,2006-08-09 04:00:00+00:00,21-22,QUEEN ST E and HAMMERSMITH AVE,43.671145,-79.29429,Non-Fatal Injury,Driver,50 to 54,
2006,2,2006-02-08 05:00:00+00:00,07-08,WOODSIDE AVE and RUNNYMEDE RD,43.657845,-79.47909,Non-Fatal Injury,Driver,30 to 34,
2006,3,2006-03-17 05:00:00+00:00,06-07,SYMINGTON AVE and ANTLER ST,43.663945,-79.45049,Non-Fatal Injury,Pedestrian,50 to 54,Major
2006,5,2006-05-09 04:00:00+00:00,07-08,THE QUEENSWAY and MORGAN AVE,43.626545,-79.50149,Non-Fatal Injury,Driver,35 to 39,
2006,1,2006-01-08 05:00:00+00:00,15-16,PARLIAMENT ST and FRONT ST E,43.651496,-79.362697,Non-Fatal Injury,Driver,40 to 44,Minimal
2006,8,2006-08-09 04:00:00+00:00,21-22,QUEEN ST E and HAMMERSMITH AVE,43.671145,-79.29429,Non-Fatal Injury,Pedestrian,35 to 39,Major
2006,2,2006-02-08 05:00:00+00:00,07-08,WOODSIDE AVE and RUNNYMEDE RD,43.657845,-79.47909,Non-Fatal Injury,Pedestrian,50 to 54,Major
2006,5,2006-05-09 04:00:00+00:00,16-17,BLOOR ST W and SOUTH KINGSWAY,43.648345,-79.48569,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major
2006,1,2006-01-08 05:00:00+00:00,15-16,PARLIAMENT ST and FRONT ST E,43.651496,-79.362697,Non-Fatal Injury,Driver,45 to 49,Major
2006,8,2006-08-10 04:00:00+00:00,18-19,DON MILLS RD and FRESHMEADOW DR,43.808945,-79.35899,Non-Fatal Injury,Driver,45 to 49,
2006,3,2006-03-17 05:00:00+00:00,15-16,BLOOR ST W and BATHURST ST,43.665145,-79.41129,Non-Fatal Injury,Driver,40 to 44,
2006,2,2006-02-08 05:00:00+00:00,15-16,CARLINGVIEW DR and DIXON RD,43.686745,-79.59559,Non-Fatal Injury,Driver,50 to 54,
2006,5,2006-05-09 04:00:00+00:00,16-17,BLOOR ST W and SOUTH KINGSWAY,43.648345,-79.48569,Non-Fatal Injury,Driver,15 to 19,
2006,1,2006-01-08 05:00:00+00:00,15-16,PARLIAMENT ST and FRONT ST E,43.651496,-79.362697,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-08 05:00:00+00:00,15-16,CARLINGVIEW DR and DIXON RD,43.686745,-79.59559,Non-Fatal Injury,Pedestrian,80 to 84,Major
2006,3,2006-03-17 05:00:00+00:00,15-16,BLOOR ST W and BATHURST ST,43.665145,-79.41129,Non-Fatal Injury,Pedestrian,20 to 24,Major
2006,8,2006-08-10 04:00:00+00:00,18-19,DON MILLS RD and FRESHMEADOW DR,43.808945,-79.35899,Non-Fatal Injury,Cyclist,40 to 44,Major
2006,1,2006-01-08 05:00:00+00:00,15-16,PARLIAMENT ST and FRONT ST E,43.651496,-79.362697,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-11 05:00:00+00:00,18-19,UNDERHILL DR and CASSANDRA BLVD,43.752745,-79.32639,Non-Fatal Injury,Driver,65 to 69,
2006,5,2006-05-11 04:00:00+00:00,06-07,MEADOWVALE RD and PLUG HAT RD,43.835745,-79.18299,Non-Fatal Injury,Vehicle Owner,unknown,
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Driver,25 to 29,
2006,8,2006-08-10 04:00:00+00:00,18-19,3279 KINGSTON RD,43.731545,-79.22519,Non-Fatal Injury,Driver,35 to 39,
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Passenger,20 to 24,
2006,8,2006-08-10 04:00:00+00:00,18-19,3279 KINGSTON RD,43.731545,-79.22519,Non-Fatal Injury,Cyclist,65 to 69,Major
2006,5,2006-05-11 04:00:00+00:00,06-07,MEADOWVALE RD and PLUG HAT RD,43.835745,-79.18299,Non-Fatal Injury,Driver,45 to 49,Major
2006,2,2006-02-11 05:00:00+00:00,18-19,UNDERHILL DR and CASSANDRA BLVD,43.752745,-79.32639,Non-Fatal Injury,Cyclist,20 to 24,Major
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Passenger,15 to 19,Minimal
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Passenger,20 to 24,
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Driver,40 to 44,
2006,5,2006-05-11 04:00:00+00:00,06-07,MEADOWVALE RD and PLUG HAT RD,43.835745,-79.18299,Non-Fatal Injury,Driver,50 to 54,Major
2006,8,2006-08-11 04:00:00+00:00,22-23,ROGERS RD and MCROBERTS AVE,43.683245,-79.45599,Non-Fatal Injury,Passenger,5 to 9,Major
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Passenger,20 to 24,Major
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Passenger,10 to 14,
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Passenger,20 to 24,Major
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Passenger,5 to 9,
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Driver,25 to 29,
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Passenger,0 to 4,Minor
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Driver,25 to 29,Major
2006,2,2006-02-12 05:00:00+00:00,08-09,840 KENNEDY RD,43.735945,-79.26949,Non-Fatal Injury,Driver,30 to 34,
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Driver,50 to 54,Major
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Driver,45 to 49,Minimal
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-12 05:00:00+00:00,08-09,PAPE AVE and CANNING AVE,43.682345,-79.34609,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-13 05:00:00+00:00,09-10,GLENBURN AVE and TIAGO AVE,43.712545,-79.30039,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,2,2006-02-13 05:00:00+00:00,09-10,GLENBURN AVE and TIAGO AVE,43.712545,-79.30039,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-13 05:00:00+00:00,09-10,GLENBURN AVE and TIAGO AVE,43.712545,-79.30039,Non-Fatal Injury,Driver,70 to 74,
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,40 to 44,
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,40 to 44,Minor
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,55 to 59,Major
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,35 to 39,Minor
2006,2,2006-02-14 05:00:00+00:00,05-06,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,25 to 29,Major
2006,2,2006-02-15 05:00:00+00:00,09-10,WESTWOOD AVE and WOODYCREST AVE,43.687345,-79.34469,Fatal,Pedestrian,70 to 74,Fatal
2006,2,2006-02-15 05:00:00+00:00,09-10,WESTWOOD AVE and WOODYCREST AVE,43.687345,-79.34469,Fatal,Vehicle Owner,unknown,
2006,2,2006-02-15 05:00:00+00:00,09-10,WESTWOOD AVE and WOODYCREST AVE,43.687345,-79.34469,Fatal,Driver,50 to 54,
2006,2,2006-02-16 05:00:00+00:00,06-07,2443 ISLINGTON AVE,43.725545,-79.56009,Non-Fatal Injury,Driver,40 to 44,Major
2006,2,2006-02-16 05:00:00+00:00,06-07,2443 ISLINGTON AVE,43.725545,-79.56009,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-16 05:00:00+00:00,21-22,DOVERCOURT RD and NORTHUMBERLAND ST,43.662545,-79.42979,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-16 05:00:00+00:00,21-22,DOVERCOURT RD and NORTHUMBERLAND ST,43.662545,-79.42979,Non-Fatal Injury,Driver,50 to 54,
2006,2,2006-02-16 05:00:00+00:00,21-22,DOVERCOURT RD and NORTHUMBERLAND ST,43.662545,-79.42979,Non-Fatal Injury,Pedestrian,40 to 44,Major
2006,2,2006-02-19 05:00:00+00:00,15-16,EGLINTON AVE E and SUTHERLAND DR,43.713045,-79.36719,Non-Fatal Injury,Driver,45 to 49,
2006,2,2006-02-19 05:00:00+00:00,15-16,EGLINTON AVE E and SUTHERLAND DR,43.713045,-79.36719,Non-Fatal Injury,Pedestrian,20 to 24,Major
2006,2,2006-02-20 05:00:00+00:00,06-07,1302 KING ST W,43.638245,-79.43109,Non-Fatal Injury,Passenger,40 to 44,Major
2006,2,2006-02-20 05:00:00+00:00,06-07,1302 KING ST W,43.638245,-79.43109,Non-Fatal Injury,Driver,35 to 39,
2006,2,2006-02-20 05:00:00+00:00,18-19,NEILSON RD and MCLEVIN AVE,43.808145,-79.21999,Fatal,Vehicle Owner,unknown,
2006,2,2006-02-20 05:00:00+00:00,18-19,NEILSON RD and MCLEVIN AVE,43.808145,-79.21999,Fatal,Driver,40 to 44,
2006,2,2006-02-20 05:00:00+00:00,18-19,NEILSON RD and MCLEVIN AVE,43.808145,-79.21999,Fatal,Pedestrian,80 to 84,Fatal
2006,2,2006-02-21 05:00:00+00:00,18-19,BATHURST ST and ALLINGHAM GDNS,43.740545,-79.43479,Non-Fatal Injury,Driver,55 to 59,
2006,2,2006-02-21 05:00:00+00:00,18-19,BATHURST ST and ALLINGHAM GDNS,43.740545,-79.43479,Non-Fatal Injury,Pedestrian,75 to 79,Major
2006,2,2006-02-23 05:00:00+00:00,07-08,DUNDAS ST W and 427 C S DUNDAS RAMP S,43.628045,-79.55889,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-23 05:00:00+00:00,07-08,DUNDAS ST W and 427 C S DUNDAS RAMP S,43.628045,-79.55889,Non-Fatal Injury,Driver,20 to 24,
2006,2,2006-02-23 05:00:00+00:00,07-08,DUNDAS ST W and 427 C S DUNDAS RAMP S,43.628045,-79.55889,Non-Fatal Injury,Driver,25 to 29,Major
2006,2,2006-02-23 05:00:00+00:00,13-14,ARDMORE RD and BATHURST ST,43.693745,-79.42259,Non-Fatal Injury,Pedestrian,75 to 79,Major
2006,2,2006-02-23 05:00:00+00:00,13-14,ARDMORE RD and BATHURST ST,43.693745,-79.42259,Non-Fatal Injury,Driver,40 to 44,
2006,2,2006-02-24 05:00:00+00:00,08-09,EGLINTON AVE W and RENFORTH DR,43.666045,-79.58769,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-24 05:00:00+00:00,08-09,EGLINTON AVE W and RENFORTH DR,43.666045,-79.58769,Non-Fatal Injury,Driver,35 to 39,
2006,2,2006-02-24 05:00:00+00:00,08-09,EGLINTON AVE W and RENFORTH DR,43.666045,-79.58769,Non-Fatal Injury,Pedestrian,40 to 44,Major
2006,2,2006-02-25 05:00:00+00:00,15-16,AVENUE RD and ELGIN AVE,43.671845,-79.39539,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-25 05:00:00+00:00,15-16,AVENUE RD and ELGIN AVE,43.671845,-79.39539,Non-Fatal Injury,Driver,50 to 54,
2006,2,2006-02-25 05:00:00+00:00,15-16,AVENUE RD and ELGIN AVE,43.671845,-79.39539,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,2,2006-02-26 05:00:00+00:00,01-02,LANSDOWNE AVE and DUNDAS ST W,43.650445,-79.43979,Non-Fatal Injury,Passenger,15 to 19,Major
2006,2,2006-02-26 05:00:00+00:00,01-02,LANSDOWNE AVE and DUNDAS ST W,43.650445,-79.43979,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-26 05:00:00+00:00,01-02,LANSDOWNE AVE and DUNDAS ST W,43.650445,-79.43979,Non-Fatal Injury,Driver,20 to 24,Minimal
2006,2,2006-02-26 05:00:00+00:00,01-02,LANSDOWNE AVE and DUNDAS ST W,43.650445,-79.43979,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-26 05:00:00+00:00,01-02,LANSDOWNE AVE and DUNDAS ST W,43.650445,-79.43979,Non-Fatal Injury,Other Property Owner,unknown,
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Passenger,15 to 19,Major
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Passenger,15 to 19,Major
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Passenger,15 to 19,Major
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Passenger,15 to 19,Major
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-26 05:00:00+00:00,04-05,ADELAIDE ST E and EASTERN DIVERSION AVE,43.655345,-79.35519,Non-Fatal Injury,Driver,15 to 19,Major
2006,2,2006-02-27 05:00:00+00:00,05-06,MARTIN GROVE RD and RACINE RD,43.717145,-79.58259,Fatal,Vehicle Owner,unknown,
2006,2,2006-02-27 05:00:00+00:00,05-06,MARTIN GROVE RD and RACINE RD,43.717145,-79.58259,Fatal,Driver,25 to 29,
2006,2,2006-02-27 05:00:00+00:00,05-06,MARTIN GROVE RD and RACINE RD,43.717145,-79.58259,Fatal,Pedestrian,30 to 34,Fatal
2006,2,2006-02-27 05:00:00+00:00,17-18,QUEEN ST E and BOULTON AVE,43.659545,-79.34669,Non-Fatal Injury,Driver,30 to 34,
2006,2,2006-02-27 05:00:00+00:00,17-18,QUEEN ST E and BOULTON AVE,43.659545,-79.34669,Non-Fatal Injury,Pedestrian,60 to 64,Major
2006,2,2006-02-27 05:00:00+00:00,19-20,MORNINGSIDE AVE and KINGSTON RD,43.770645,-79.18689,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-27 05:00:00+00:00,19-20,MORNINGSIDE AVE and KINGSTON RD,43.770645,-79.18689,Non-Fatal Injury,Driver,35 to 39,
2006,2,2006-02-27 05:00:00+00:00,19-20,MORNINGSIDE AVE and KINGSTON RD,43.770645,-79.18689,Non-Fatal Injury,Cyclist,25 to 29,Major
2006,2,2006-02-28 05:00:00+00:00,17-18,RENFORTH DR and EGLINTON AVE W,43.666645,-79.58739,Non-Fatal Injury,Driver,55 to 59,Major
2006,2,2006-02-28 05:00:00+00:00,23-00,DANFORTH RD and EGLINTON AVE E,43.737045,-79.24619,Non-Fatal Injury,Vehicle Owner,unknown,
2006,2,2006-02-28 05:00:00+00:00,23-00,DANFORTH RD and EGLINTON AVE E,43.737045,-79.24619,Non-Fatal Injury,Driver,unknown,
2006,2,2006-02-28 05:00:00+00:00,23-00,DANFORTH RD and EGLINTON AVE E,43.737045,-79.24619,Non-Fatal Injury,Pedestrian,unknown,Minor
2006,2,2006-02-28 05:00:00+00:00,23-00,DANFORTH RD and EGLINTON AVE E,43.737045,-79.24619,Non-Fatal Injury,Pedestrian,unknown,Major
2006,3,2006-03-01 05:00:00+00:00,11-12,COSBURN AVE and LOGAN AVE,43.688645,-79.35279,Non-Fatal Injury,Driver,35 to 39,
2006,3,2006-03-01 05:00:00+00:00,11-12,COSBURN AVE and LOGAN AVE,43.688645,-79.35279,Non-Fatal Injury,Cyclist,80 to 84,Major
2006,3,2006-03-06 05:00:00+00:00,18-19,SOUTH KINGSWAY and RIPLEY AVE,43.636545,-79.47509,Non-Fatal Injury,Vehicle Owner,unknown,
2006,3,2006-03-06 05:00:00+00:00,18-19,SOUTH KINGSWAY and RIPLEY AVE,43.636545,-79.47509,Non-Fatal Injury,Driver,30 to 34,
2006,3,2006-03-06 05:00:00+00:00,18-19,SOUTH KINGSWAY and RIPLEY AVE,43.636545,-79.47509,Non-Fatal Injury,Pedestrian,45 to 49,Major
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Passenger,15 to 19,Fatal
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Passenger,20 to 24,Minor
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Driver,35 to 39,Minor
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Vehicle Owner,unknown,
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Driver,25 to 29,Minor
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Driver,40 to 44,
2006,3,2006-03-06 05:00:00+00:00,22-23,F G GARDINER XY  W and PARK LAWN RD,43.627745,-79.48149,Fatal,Other Property Owner,unknown,
2006,3,2006-03-08 05:00:00+00:00,20-21,F G GARDINER XY E  E and KIPLING AVE,43.618845,-79.52039,Fatal,Passenger,5 to 9,Fatal
2006,3,2006-03-08 05:00:00+00:00,20-21,F G GARDINER XY E  E and KIPLING AVE,43.618845,-79.52039,Fatal,Passenger,5 to 9,Major
2006,3,2006-03-08 05:00:00+00:00,20-21,F G GARDINER XY E  E and KIPLING AVE,43.618845,-79.52039,Fatal,Passenger,40 to 44,Minor
2006,3,2006-03-08 05:00:00+00:00,20-21,F G GARDINER XY E  E and KIPLING AVE,43.618845,-79.52039,Fatal,Other,unknown,
2006,3,2006-03-08 05:00:00+00:00,20-21,F G GARDINER XY E  E and KIPLING AVE,43.618845,-79.52039,Fatal,Driver,30 to 34,Minor
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Vehicle Owner,unknown,
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Driver,20 to 24,
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Passenger,20 to 24,Minor
2006,5,2006-05-11 04:00:00+00:00,07-08,YONGE ST and DELISLE AVE,43.689145,-79.39459,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major
2006,8,2006-08-11 04:00:00+00:00,22-23,ROGERS RD and MCROBERTS AVE,43.683245,-79.45599,Non-Fatal Injury,Passenger,10 to 14,Major
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Passenger,20 to 24,Minor
2006,1,2006-01-08 05:00:00+00:00,18-19,ISLINGTON AVE and GOLFDOWN DR,43.721445,-79.55809,Fatal,Pedestrian,10 to 14,Fatal
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Passenger,15 to 19,Major
2006,5,2006-05-11 04:00:00+00:00,07-08,YONGE ST and DELISLE AVE,43.689145,-79.39459,Non-Fatal Injury,Driver,25 to 29,
2006,1,2006-01-09 05:00:00+00:00,14-15,KENNEDY RD and GLAMORGAN AVE,43.769445,-79.28229,Fatal,Vehicle Owner,unknown,
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Passenger,20 to 24,Minor
2006,8,2006-08-11 04:00:00+00:00,22-23,ROGERS RD and MCROBERTS AVE,43.683245,-79.45599,Non-Fatal Injury,Vehicle Owner,unknown,
2006,5,2006-05-11 04:00:00+00:00,15-16,VAUGHAN RD and LOUISE AVE,43.684945,-79.42159,Non-Fatal Injury,Pedestrian,80 to 84,Major
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Vehicle Owner,unknown,
2006,1,2006-01-09 05:00:00+00:00,14-15,KENNEDY RD and GLAMORGAN AVE,43.769445,-79.28229,Fatal,Driver,50 to 54,
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Driver,20 to 24,Minor
2006,1,2006-01-09 05:00:00+00:00,14-15,KENNEDY RD and GLAMORGAN AVE,43.769445,-79.28229,Fatal,Pedestrian,75 to 79,Fatal
2006,8,2006-08-11 04:00:00+00:00,22-23,ROGERS RD and MCROBERTS AVE,43.683245,-79.45599,Non-Fatal Injury,Driver,30 to 34,Major
2006,3,2006-03-18 05:00:00+00:00,03-04,WILLOWDALE AVE and MCKEE AVE,43.774945,-79.40429,Non-Fatal Injury,Driver,15 to 19,Minimal
2006,5,2006-05-11 04:00:00+00:00,15-16,VAUGHAN RD and LOUISE AVE,43.684945,-79.42159,Non-Fatal Injury,Driver,80 to 84,
2006,8,2006-08-11 04:00:00+00:00,22-23,ROGERS RD and MCROBERTS AVE,43.683245,-79.45599,Non-Fatal Injury,Other Property Owner,unknown,
2006,6,2006-06-05 04:00:00+00:00,01-02,WILLIAM R ALLEN RD N and RIDELLE AVE,43.705545,-79.43839,Non-Fatal Injury,Other Property Owner,unknown,
2006,1,2006-01-09 05:00:00+00:00,18-19,FINCH AVE E and MIDDLEFIELD RD,43.809817,-79.257663,Non-Fatal Injury,Vehicle Owner,unknown,
2006,3,2006-03-18 05:00:00+00:00,21-22,STEELES AVE W and SHALE GT,43.783345,-79.48669,Non-Fatal Injury,Driver,25 to 29,
2006,5,2006-05-11 04:00:00+00:00,17-18,WILSON AVE and ELROSE AVE,43.717445,-79.52399,Non-Fatal Injury,Driver,15 to 19,
2006,8,2006-08-12 04:00:00+00:00,02-03,WELLESLEY ST E and CHURCH ST,43.665745,-79.38099,Non-Fatal Injury,Driver,20 to 24,
2006,8,2006-08-12 04:00:00+00:00,02-03,WELLESLEY ST E and CHURCH ST,43.665745,-79.38099,Non-Fatal Injury,Pedestrian,25 to 29,Major
2006,6,2006-06-05 04:00:00+00:00,19-20,BLOOR ST W and HAVELOCK ST,43.660445,-79.43239,Fatal,Driver,45 to 49,
2006,1,2006-01-09 05:00:00+00:00,18-19,FINCH AVE E and MIDDLEFIELD RD,43.809817,-79.257663,Non-Fatal Injury,Driver,55 to 59,
2006,5,2006-05-11 04:00:00+00:00,17-18,WILSON AVE and ELROSE AVE,43.717445,-79.52399,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,3,2006-03-18 05:00:00+00:00,21-22,STEELES AVE W and SHALE GT,43.783345,-79.48669,Non-Fatal Injury,Driver,20 to 24,Major
2006,1,2006-01-09 05:00:00+00:00,18-19,FINCH AVE E and MIDDLEFIELD RD,43.809817,-79.257663,Non-Fatal Injury,Pedestrian,50 to 54,Major
2006,6,2006-06-05 04:00:00+00:00,19-20,BLOOR ST W and HAVELOCK ST,43.660445,-79.43239,Fatal,Pedestrian,75 to 79,Fatal
2006,8,2006-08-12 04:00:00+00:00,09-10,100 UNWIN AVE,43.639045,-79.34669,Non-Fatal Injury,Vehicle Owner,unknown,
2006,5,2006-05-13 04:00:00+00:00,12-13,BAY ST and CUMBERLAND ST,43.670545,-79.38979,Non-Fatal Injury,Driver,45 to 49,
2006,3,2006-03-19 05:00:00+00:00,02-03,ST CLAIR AVE W and BLACKTHORN AVE,43.674445,-79.45869,Non-Fatal Injury,Passenger,25 to 29,Major
2006,8,2006-08-12 04:00:00+00:00,09-10,100 UNWIN AVE,43.639045,-79.34669,Non-Fatal Injury,Truck Driver,45 to 49,
2006,1,2006-01-10 05:00:00+00:00,08-09,BRIMLEY RD and GULLY DR,43.743645,-79.25129,Non-Fatal Injury,Driver,80 to 84,Minor
2006,8,2006-08-12 04:00:00+00:00,09-10,100 UNWIN AVE,43.639045,-79.34669,Non-Fatal Injury,Cyclist,35 to 39,Major
2006,3,2006-03-19 05:00:00+00:00,02-03,ST CLAIR AVE W and BLACKTHORN AVE,43.674445,-79.45869,Non-Fatal Injury,Driver,25 to 29,Minor
2006,6,2006-06-06 04:00:00+00:00,15-16,SPADINA AVE and CECIL ST,43.656345,-79.39939,Non-Fatal Injury,Vehicle Owner,unknown,
2006,5,2006-05-13 04:00:00+00:00,12-13,BAY ST and CUMBERLAND ST,43.670545,-79.38979,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,3,2006-03-19 05:00:00+00:00,02-03,ST CLAIR AVE W and BLACKTHORN AVE,43.674445,-79.45869,Non-Fatal Injury,Other Property Owner,unknown,
2006,1,2006-01-10 05:00:00+00:00,08-09,BRIMLEY RD and GULLY DR,43.743645,-79.25129,Non-Fatal Injury,Driver,55 to 59,Major
